Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,50_6_4_92,351,3,SATISFIED,61.4695,6365.0,1670
EA-Ei-LM-50,50_6_4_92,351,4,SATISFIED,62.061,6313.0,1748
EA-Ei-LM-50,50_6_4_92,351,5,SATISFIED,61.4782,6295.0,1714
EA-Ei-LM-50,50_6_4_92,351,6,SATISFIED,61.4623,6294.0,1727
EA-Ei-LM-50,50_6_4_92,351,7,SATISFIED,61.464,6261.0,1684
EA-Ei-LM-50,50_6_4_92,351,8,SATISFIED,61.492,6310.0,1795
EA-Ei-LM-50,50_6_4_92,351,9,SATISFIED,61.4669,6302.0,1872
EA-Ei-LM-50,50_6_4_92,351,10,SATISFIED,61.4574,6319.0,1759
EA-Ei-LM-50,50_6_6_102,351,1,SATISFIED,61.5205,6427.0,1758
EA-Ei-LM-50,50_6_6_102,351,2,SATISFIED,61.8058,6350.0,1793
EA-Ei-LM-50,50_6_6_102,351,3,SATISFIED,61.4477,6395.0,1758
EA-Ei-LM-50,50_6_6_102,351,4,SATISFIED,61.7124,6403.0,1804
EA-Ei-LM-50,50_6_6_102,351,5,SATISFIED,61.4533,6403.0,1646
EA-Ei-LM-50,50_6_6_102,351,6,SATISFIED,61.5335,6385.0,1683
EA-Ei-LM-50,50_6_6_102,351,7,SATISFIED,62.3685,6468.0,1654
EA-Ei-LM-50,50_6_6_102,351,8,SATISFIED,61.4696,6338.0,1852
EA-Ei-LM-50,50_6_6_102,351,9,SATISFIED,61.4596,6366.0,1760
EA-Ei-LM-50,50_6_6_102,351,10,SATISFIED,61.4551,6358.0,1817
EA-Ei-LM-50,50_6_6_103,351,1,SATISFIED,61.4694,6111.0,1662
EA-Ei-LM-50,50_6_6_103,351,2,SATISFIED,61.4806,6271.0,1799
EA-Ei-LM-50,50_6_6_103,351,3,SATISFIED,62.3797,6040.0,1803
EA-Ei-LM-50,50_6_6_103,351,4,SATISFIED,61.4565,6136.0,1745
EA-Ei-LM-50,50_6_6_103,351,5,SATISFIED,61.4843,6059.0,1799
EA-Ei-LM-50,50_6_6_103,351,6,SATISFIED,61.472,6077.0,1831
EA-Ei-LM-50,50_6_6_103,351,7,SATISFIED,61.4899,6095.0,1744
EA-Ei-LM-50,50_6_6_103,351,8,SATISFIED,61.4609,6032.0,1833
EA-Ei-LM-50,50_6_6_103,351,9,SATISFIED,62.347,6166.0,1694
EA-Ei-LM-50,50_6_6_103,351,10,SATISFIED,61.4485,6161.0,1706
EA-Ei-LM-50,50_6_8_111,351,1,SATISFIED,62.1098,6958.0,1661
EA-Ei-LM-50,50_6_8_111,351,2,SATISFIED,61.477,6828.0,1639
EA-Ei-LM-50,50_6_8_111,351,3,SATISFIED,61.5046,6982.0,1749
EA-Ei-LM-50,50_6_8_111,351,4,SATISFIED,61.4703,6707.0,1749
EA-Ei-LM-50,50_6_8_111,351,5,SATISFIED,61.5686,6861.0,1679
EA-Ei-LM-50,50_6_8_111,351,6,SATISFIED,62.7506,6887.0,1634
EA-Ei-LM-50,50_6_8_111,351,7,SATISFIED,61.4658,6982.0,1762
EA-Ei-LM-50,50_6_8_111,351,8,SATISFIED,61.4864,6954.0,1718
EA-Ei-LM-50,50_6_8_111,351,9,SATISFIED,61.4529,6772.0,1711
EA-Ei-LM-50,50_6_8_111,351,10,SATISFIED,61.4436,6945.0,1678
EA-Ei-LM-50,50_6_8_112,351,1,SATISFIED,61.8224,6546.0,1711
EA-Ei-LM-50,50_6_8_112,351,2,SATISFIED,61.4573,6714.0,1797
EA-Ei-LM-50,50_6_8_112,351,3,SATISFIED,61.5027,6632.0,1686
EA-Ei-LM-50,50_6_8_112,351,4,SATISFIED,61.735,6702.0,1806
EA-Ei-LM-50,50_6_8_112,351,5,SATISFIED,61.4821,6756.0,1671
EA-Ei-LM-50,50_6_8_112,351,6,SATISFIED,61.4766,6655.0,1721
EA-Ei-LM-50,50_6_8_112,351,7,SATISFIED,61.4642,6661.0,1667
EA-Ei-LM-50,50_6_8_112,351,8,SATISFIED,62.3975,6594.0,1645
EA-Ei-LM-50,50_6_8_112,351,9,SATISFIED,62.2608,6755.0,1698
EA-Ei-LM-50,50_6_8_112,351,10,SATISFIED,61.4727,6683.0,1644
EA-Ei-LM-50,50_8_2_122,451,1,SATISFIED,62.2666,6325.0,1429
EA-Ei-LM-50,50_8_2_122,451,2,SATISFIED,62.2568,6327.0,1360
EA-Ei-LM-50,50_8_2_122,451,3,SATISFIED,63.4334,6331.0,1370
EA-Ei-LM-50,50_8_2_122,451,4,SATISFIED,62.2426,6303.0,1507
EA-Ei-LM-50,50_8_2_122,451,5,SATISFIED,62.2339,6336.0,1496
EA-Ei-LM-50,50_8_2_122,451,6,SATISFIED,62.2205,6312.0,1476
EA-Ei-LM-50,50_8_2_122,451,7,SATISFIED,62.2781,6315.0,1459
EA-Ei-LM-50,50_8_2_122,451,8,SATISFIED,63.2791,6323.0,1382
EA-Ei-LM-50,50_8_2_122,451,9,SATISFIED,62.2698,6325.0,1359
EA-Ei-LM-50,50_8_2_122,451,10,SATISFIED,62.275,6305.0,1335
EA-Ei-LM-50,50_8_2_123,451,1,SATISFIED,62.7393,6617.0,1379
EA-Ei-LM-50,50_8_2_123,451,2,SATISFIED,62.2669,6570.0,1404
EA-Ei-LM-50,50_8_2_123,451,3,SATISFIED,62.2594,6588.0,1446
EA-Ei-LM-50,50_8_2_123,451,4,SATISFIED,62.251,6574.0,1343
EA-Ei-LM-50,50_8_2_123,451,5,SATISFIED,62.2356,6563.0,1449
EA-Ei-LM-50,50_8_2_123,451,6,SATISFIED,62.2533,6571.0,1378
EA-Ei-LM-50,50_8_2_123,451,7,SATISFIED,62.2586,6588.0,1222
EA-Ei-LM-50,50_8_2_123,451,8,SATISFIED,62.2665,6578.0,1302
EA-Ei-LM-50,50_8_2_123,451,9,SATISFIED,63.7471,6581.0,1371
EA-Ei-LM-50,50_8_2_123,451,10,SATISFIED,62.4676,6593.0,1426
EA-Ei-LM-50,50_8_4_131,451,1,SATISFIED,62.2294,6336.0,1338
EA-Ei-LM-50,50_8_4_131,451,2,SATISFIED,62.2621,6285.0,1426
EA-Ei-LM-50,50_8_4_131,451,3,SATISFIED,62.2526,6378.0,1305
EA-Ei-LM-50,50_8_4_131,451,4,SATISFIED,62.8628,6371.0,1252
EA-Ei-LM-50,50_8_4_131,451,5,SATISFIED,62.4389,6397.0,1306
EA-Ei-LM-50,50_8_4_131,451,6,SATISFIED,62.2411,6433.0,1313
EA-Ei-LM-50,50_8_4_131,451,7,SATISFIED,62.2236,6348.0,1307
EA-Ei-LM-50,50_8_4_131,451,8,SATISFIED,62.2307,6323.0,1381
EA-Ei-LM-50,50_8_4_131,451,9,SATISFIED,62.2184,6361.0,1470
EA-Ei-LM-50,50_8_4_131,451,10,SATISFIED,62.2574,6336.0,1301
EA-Ei-LM-50,50_8_4_132,451,1,SATISFIED,62.3421,6394.0,1461
EA-Ei-LM-50,50_8_4_132,451,2,SATISFIED,62.7386,6405.0,1438
EA-Ei-LM-50,50_8_4_132,451,3,SATISFIED,62.3017,6406.0,1405
EA-Ei-LM-50,50_8_4_132,451,4,SATISFIED,62.6995,6453.0,1469
EA-Ei-LM-50,50_8_4_132,451,5,SATISFIED,63.4405,6396.0,1121
EA-Ei-LM-50,50_8_4_132,451,6,SATISFIED,63.6365,6376.0,1267
EA-Ei-LM-50,50_8_4_132,451,7,SATISFIED,62.2333,6412.0,1446
EA-Ei-LM-50,50_8_4_132,451,8,SATISFIED,62.7006,6445.0,1285
